Id,IDRECIPE,STEP,DESCRIPTION,CREATED,CREATED_BY,UPDATED,UPDATED_BY
376,110,3,"<div class=""ck-content""><p>Hacer la pasta que quieras, y echarle salsa del paso 2 por encima.</p><p><mark class=""marker-yellow""><strong>* CONSERVAR SALSA:</strong></mark></p><ol style=""list-style-type:lower-latin;""><li>3 días en el frigorífico, cubriendo con papel film para evitar oxidación.<img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/frigorifiico_48.png"" alt=""Frigorifico""></li><li>Congelar en porciones. <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/congelador_48.png"" alt=""Congelador""></li></ol></div>",2023-05-29T10:48:01,JORTRI,2023-05-29T10:48:01,JORTRI
296,88,2,"<div class=""ck-content""><div class=""raw-html-embed"">
Cacerola
<figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>100 ml leche</li><li>200 ml nata liquida</li></ul><p>⇒ Calentar ⇒ +:</p><ul><li>Ir añadiendo chocolate negro a taquitos</li></ul><p>⇒ Removiendo con varillas<img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/varillas_mano_48.png"" alt=""Varillas mano""></p><p>⇒ Todo ligado ⇒ +:</p><ul><li>Añadir 100 ml leche con 1 sobre cuajada disuelto dentro (Calentada antes de hecharla)</li></ul><p>⇒ Remover y llevar a hervir ⇒ Apartar ⇒ Verter contenido en molde paso 1 ⇒ De nuevo a nevera o congelador (½ hora para ponerse dura de nuevo)</p></div>",2023-05-27T16:11:25,JORTRI,2023-05-27T16:11:25,JORTRI
299,88,5,<p>Molde en nevera al menos 12 horas</p>,2023-05-27T16:12:04,JORTRI,2023-05-27T16:12:04,JORTRI
300,89,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><ul><li>180 gramos de Nutella</li><li>1 huevo</li></ul><p>⇒ Mezclar bien con tenedor ⇒ +:</p><ul><li>Harina poco a poco mezclando</li></ul><p>⇒ Bola de masa negra</p></div>",2023-05-27T16:14:59,JORTRI,2023-05-27T16:14:59,JORTRI
301,89,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bandeja_horno_48.png"" alt=""Bandeja horno"" title=""Bandeja horno"">
 <figcaption>Bandeja horno</figcaption>
</figure></div><ul><li>Hacer unas mini bolitas con la masa paso 1</li><li>Aplastarlas |\_/|</li></ul><blockquote><p><mark class=""marker-yellow"">Untarse las manos con aceite ayuda a que no se te pegue la masa</mark></p></blockquote><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/horno_48.png"" alt=""Horno"" title=""Horno"">
 <figcaption>Horno</figcaption>
</figure></div><p>⇒ 180º - 10'</p></div>",2023-05-27T16:16:30,JORTRI,2023-05-27T16:16:30,JORTRI
305,90,3,<p>Incorporar pasta en cazo de mezcla y mezclar todo</p>,2023-05-27T16:22:57,JORTRI,2023-05-27T16:22:57,JORTRI
306,91,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Ajos tiernos</li></ul><p>⇒ Pochar</p></div>",2023-05-27T16:25:20,JORTRI,2023-05-27T16:25:20,JORTRI
308,91,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén paso 1 +:</figcaption>
</figure></div><ul><li>Habitas paso 2</li><li>Morcilla extraida de su piel</li></ul><p>⇒ Mezclar</p></div>",2023-05-27T16:26:26,JORTRI,2023-05-27T16:26:26,JORTRI
309,91,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Presa</li></ul><p>⇒ Hacer</p></div>",2023-05-27T16:26:47,JORTRI,2023-05-27T16:26:47,JORTRI
312,92,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Agua, sal, aceite hirviendo</li><li>Espagueti</li></ul><p>⇒ Cocer 15' (o tiempo indicado) ⇒ Escurrir</p></div>",2023-05-27T16:32:16,JORTRI,2023-05-27T16:32:16,JORTRI
314,93,1,"<div class=""ck-content""><p>Montar:</p><figure class=""table"" style=""float:left;""><table><tbody><tr><td style=""border:2px solid hsl(0, 0%, 0%);""><strong>Superior</strong>: Pan</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Untar mostaza</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Sal escamada</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Aceite (1 cucharada) mezclado con limón</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Pipas</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Rúcula</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Rodajas manzana</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Jamón pato</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Rúcula</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Pipas</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Queso Brie</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Rúcula</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);"">Cebolla caramelizada</td></tr><tr><td style=""border:2px solid hsl(0, 0%, 0%);""><strong>Base</strong>: Pan</td></tr></tbody></table></figure></div>",2023-05-27T16:37:37,JORTRI,2023-05-27T16:37:52,JORTRI
315,94,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/batidora_trituradora_48.png"" alt=""Batidora trituradora"" title=""Batidora trituradora"">
 <figcaption>Batidora trituradora</figcaption>
</figure></div><ul><li>Tomate pelado y troceado</li></ul><p>⇒ Triturar ⇒ Escurrir con colador ⇒ Retriturar los restos</p></div>",2023-05-27T16:42:20,JORTRI,2023-05-27T16:42:20,JORTRI
377,111,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/amasar_rodillo_48.png"" alt=""Amasar rodillo"" title=""Amasar rodillo"">
 <figcaption>Amasar rodillo</figcaption>
</figure></div><ul><li>Masa hojaldre</li></ul><p>⇒ Estirar masa 3-4' ⇒ Cortar redondeles con taza café/vasito</p><blockquote><p>En números pares, pues uno es parte de abajo otro parte de arriba</p></blockquote></div>",2023-05-29T10:51:46,JORTRI,2023-05-29T10:51:46,JORTRI
325,97,1,"<div class=""ck-content""><p><strong><u>Masa ravioli</u></strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><ul><li>Todos los ingredientes de “Para el ravioli”</li></ul><p>⇒ Mezclar en 1 bola ⇒ Envolver en papel film ⇒ Nevera 20' <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/frigorifiico_48.png"" alt=""Frigorifico""></p></div>",2023-05-27T17:09:03,JORTRI,2023-05-27T17:09:43,JORTRI
339,101,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Solomillo salpimentado</li></ul><p>⇒ Sellar por todos lados ⇒ Untar con mostaza dijon por todos lados</p></div>",2023-05-28T13:21:22,JORTRI,2023-05-28T13:21:22,JORTRI
343,101,7,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Servir</figcaption>
</figure></div><ul><li>Rodaja solomillo</li><li>Salsa al lado al gusto</li></ul></div>",2023-05-28T13:35:06,JORTRI,2023-05-28T13:35:06,JORTRI
345,102,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Cebolla picado fino</li></ul><p>⇒ Sofreír ⇒ +:</p><ul><li>Carne picada</li><li>Sal / Pimienta</li></ul><p>⇒ Sofreír mezclando ⇒ Apartar fuego ⇒ +:</p><ul><li>Queso philadelphia</li></ul><p>⇒ Mezclar</p></div>",2023-05-28T13:38:06,JORTRI,2023-05-28T13:39:22,JORTRI
346,102,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Patatas escurridas del paso 1</li><li>Leche</li><li>Sal/pimienta</li></ul><p>⇒ Batir en la misma olla ⇒ Pure (un poco liquido) <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29//imagenes_cocina/batidora_48.png"" alt=""Batidora""></p></div>",2023-05-28T13:40:46,JORTRI,2023-05-28T13:40:46,JORTRI
354,104,3,"<div class=""ck-content""><p>Tabla cortar ⇒ Cortar bogavante</p><blockquote><p>Cuchillo grande</p></blockquote><ol><li>Separar cabeza de cuerpo → Meter punta del cuchillo y cortar</li><li>Cabeza boca a abajo y partir por la mitad en vertical</li><li>Quitar ambas tenazas de las mitades de cabeza</li><li>Tenazas: Con la parte roma del cuchillo golpear para dejar huecos</li><li>La parte de cuerpo separarla en 2-3 trozos por las separaciones del caparazón</li><li>Todos los jugos que va soltando durante la manipulación → Guardarlos</li></ol><blockquote><p>Hay un video guardado en Youtube biblioteca de cocina:</p></blockquote><p><a href=""https://www.youtube.com/watch?v=VdmakiXXeTQ&amp;list=PLpo-NBRRsMKq3wB9_KkwbWY5og1C6FA2k&amp;index=4"" target=""_blank"">https://www.youtube.com/watch?v=VdmakiXXeTQ&amp;list=PLpo-NBRRsMKq3wB9_KkwbWY5og1C6FA2k&amp;index=4</a></p></div>",2023-05-28T15:25:10,JORTRI,2023-05-28T15:26:03,JORTRI
356,104,5,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/paellera_48.png"" alt=""Paellera"" title=""Paellera"">
 <figcaption>Paellera paso 4 +</figcaption>
</figure></div><ul><li>Arroz</li></ul><p>⇒ Tener unos minutos ⇒ +:</p><ul><li>Añadir caldo marisco taza a taza poco a poco ya calentada en microhondas</li><li>Con 1º taza:<ul style=""list-style-type:circle;""><li>Azafrán</li><li>Colorante alimentario</li><li>Trozos cuerpo bogavante</li></ul></li></ul><p>⇒ Cocer 20' ⇒ Reposar fuera 5-10' (tapado con trapo)</p></div>",2023-05-28T15:30:10,JORTRI,2023-05-28T15:30:10,JORTRI
363,107,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén grande</figcaption>
</figure></div><ul><li>Aceite</li><li>Cebolla bien picada</li></ul><p>⇒ Rehogar ⇒ +:</p><ul><li>Castañas peladas y laminadas</li><li>Setas (limpiar)</li><li>Vino oporto</li></ul><p>⇒ Saltear ⇒ +:</p><ul><li>Nata</li><li>Sal / Pimienta</li></ul><p>⇒ Fuego bajo 10'</p></div>",2023-05-28T17:19:07,JORTRI,2023-05-28T17:19:07,JORTRI
364,107,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Agua sal aceite hirviendo</li><li>Pasta</li></ul><p>⇒ Cocer 10' (o lo que ponga la bolsa) ⇒ Escurrir</p></div>",2023-05-28T17:19:55,JORTRI,2023-05-28T17:19:55,JORTRI
365,107,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén paso 1 +</figcaption>
</figure></div><ul><li>Pasta paso 2</li></ul><p>⇒ Mezclar ⇒ +:</p><ul><li>Queso parmesano por encima</li></ul><p>⇒ Mezclar</p></div>",2023-05-28T17:20:49,JORTRI,2023-05-28T17:20:49,JORTRI
370,109,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Agua y sal hirviendo</li><li>Patatas peladas y troceadas</li></ul><p>⇒ Cocer 20' ⇒ Escurrir ⇒&nbsp;</p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Patatas todavía calientes</li><li>60 gr mantequilla</li></ul><p>⇒ Mezclar con tenedor para obtener puré ⇒ ¿Sal? ⇒ Reservar</p><p>&nbsp;</p></div>",2023-05-28T19:02:27,JORTRI,2023-05-28T19:03:52,JORTRI
298,88,4,<p>Repetir todo 2 con chocolate blanco.</p>,2023-05-27T16:11:52,JORTRI,2023-05-27T16:11:52,JORTRI
302,89,3,<p><strong><u>Opcional</u></strong></p><p>Bolsa embudo:</p><ul><li>125 gr de Nutella (2-3 cucharas)</li></ul><p>Rellenar el agujero de la galleta con nutella</p>,2023-05-27T16:18:03,JORTRI,2023-05-27T16:18:03,JORTRI
303,90,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Aceite</li><li>Pimiento y cebolla a daditos</li></ul><p>⇒ Saltear ⇒ +:</p><ul><li>Carne en dados</li></ul><p>⇒ Freír ⇒ +:</p><ul><li>Champiñones laminados</li></ul><p>⇒ Sofreír ⇒ +:</p><ul><li>Azúcar</li><li>Salsa soja</li></ul><p>⇒ Remover y dejar rato</p></div>",2023-05-27T16:22:02,JORTRI,2023-05-27T16:22:02,JORTRI
304,90,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Agua, aceite, sal hirviendo</li><li>Pasta</li></ul><p>⇒ Cocer ⇒ Escurrir</p></div>",2023-05-27T16:22:37,JORTRI,2023-05-27T16:22:37,JORTRI
371,109,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>2 cuch mantequilla</li><li>Cebolla a medias lunas</li></ul><p>⇒ Sofreír ⇒ +:</p><ul><li>Vino Pedro Ximenez</li></ul><p>⇒ Hervir ⇒ Reducir a fuego lento → Hasta que quede a la mitad ⇒ +:</p><ul><li>Caldo carne con Maicena disuelta</li></ul><p>⇒ Cocer hasta espesar ⇒ ¿Sal?</p><p>&nbsp;</p></div>",2023-05-28T19:02:42,JORTRI,2023-05-28T19:04:05,JORTRI
378,111,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/bandeja_horno_48.png"" alt=""Bandeja horno"" title=""Bandeja horno"">
 <figcaption>Bandeja horno</figcaption>
</figure></div><ul><li>Redondeles de masa inferior → Pintada con huevo batido la parte exterior</li><li>Encima redondel parte central:&nbsp;<ul style=""list-style-type:circle;""><li>Trocito de brie</li><li>Mermelada</li><li>Pimienta negra</li></ul></li><li>Redondel superior → Pinchar con tenedor bordes para sellar</li><li>Pintar con huevo batido la parte exterior del redondel superior</li></ul><p>⇒ Horno hasta hojaldre dorado</p></div>",2023-05-29T10:54:25,JORTRI,2023-05-29T10:54:25,JORTRI
379,112,1,"<div class=""ck-content""><p><strong><u>ESTOFADO RABO TORO A LA CORDOBESA</u></strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Olla grande</figcaption>
</figure></div><ul><li>Aceite</li><li>Cebolla troceada</li></ul><p>⇒ 3' ⇒ +:</p><ul><li>Ajo laminas</li></ul><p>⇒ Rehogar hasta cebolla transparente ⇒ +:</p><ul><li>Zanahoria rodajas</li></ul><p>⇒ 6' ⇒ +:</p><ul><li>Tomate a gajos</li></ul><p>⇒ Vueltas rompiendo verdura ⇒ +:</p><ul><li>Rabo toro</li></ul><p>⇒ Remover ⇒ +:</p><ul><li>Unas hebrás azafrán</li><li>Vino</li><li>Clavos</li><li>Pimienta negra (bolas)</li><li>Sal</li><li>Cubrir con agua (≅ 0,5 litros)</li></ul><p>⇒ Hervir ⇒ Cocer 2 horas tapado a fuego lento</p><blockquote><p><mark class=""marker-yellow"">En olla express se podría hacer dejandolo 1 hora.</mark></p></blockquote><blockquote><p>Esto sería ya por si solo el estofado de rabo de toro. Se podría comer así, como buen estofado si lo dejas en nevera hasta el día siguiente, estará más bueno</p></blockquote></div>",2023-05-29T11:09:59,JORTRI,2023-05-29T11:12:35,JORTRI
380,112,2,"<p>Estofado paso 1:</p><p>⇒ Enfriar ⇒ Separar:</p><ol><li>Carne ⇒ Deshilachar</li><li>Resto ⇒ Sacar el contenido en si, separando el agua y desechándola ⇒ Triturar <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/batidora_trituradora_48.png"" alt=""Batidora trituradora""></li></ol><p>Juntar 1 y 2 y mezclar.</p>",2023-05-29T11:11:06,JORTRI,2023-05-29T11:13:35,JORTRI
